city,timestamp,temperature_c,humidity_percent,condition
Mumbai,2024-01-20 21:00:00,20.3,44,Clear
Mumbai,2024-01-20 22:00:00,24.4,52,Clouds
Mumbai,2024-01-20 23:00:00,23.6,42,Clear
Mumbai,2024-01-21 00:00:00,26.5,66,Clear
Mumbai,2024-01-21 01:00:00,30.5,49,Storm
Mumbai,2024-01-21 02:00:00,31.0,43,Clear
Mumbai,2024-01-21 03:00:00,25.8,70,Clouds
Mumbai,2024-01-21 04:00:00,26.3,48,Clouds
Mumbai,2024-01-21 05:00:00,20.3,51,Fog
Mumbai,2024-01-21 06:00:00,26.3,54,Rain
Mumbai,2024-01-21 07:00:00,29.9,68,Clouds
Mumbai,2024-01-21 08:00:00,20.5,40,Clouds
Mumbai,2024-01-21 09:00:00,30.6,45,Clouds
Mumbai,2024-01-21 10:00:00,24.0,84,Clouds
Mumbai,2024-01-21 11:00:00,31.6,85,Clouds
Mumbai,2024-01-21 12:00:00,20.5,57,Clear
Mumbai,2024-01-21 13:00:00,30.2,42,Clear
Mumbai,2024-01-21 14:00:00,31.2,64,Clear
Mumbai,2024-01-21 15:00:00,23.8,45,Clear
Mumbai,2024-01-21 16:00:00,20.2,74,Clear
Mumbai,2024-01-21 17:00:00,20.8,89,Clear
Mumbai,2024-01-21 18:00:00,24.6,43,Clear
Mumbai,2024-01-21 19:00:00,29.7,58,Rain
Mumbai,2024-01-21 20:00:00,25.0,81,Clouds
Mumbai,2024-01-21 21:00:00,25.2,72,Clear
Mumbai,2024-01-21 22:00:00,30.4,81,Clear
Mumbai,2024-01-21 23:00:00,24.7,60,Clear
Mumbai,2024-01-22 00:00:00,22.8,51,Rain
Mumbai,2024-01-22 01:00:00,27.3,77,Clear
Mumbai,2024-01-22 02:00:00,23.6,83,Fog
Mumbai,2024-01-22 03:00:00,25.1,70,Clear
Mumbai,2024-01-22 04:00:00,31.3,72,Clear
Mumbai,2024-01-22 05:00:00,29.0,75,Clouds
Mumbai,2024-01-22 06:00:00,30.9,40,Clouds
Mumbai,2024-01-22 07:00:00,24.2,66,Clouds
Mumbai,2024-01-22 08:00:00,29.4,85,Clouds
Mumbai,2024-01-22 09:00:00,22.4,48,Clear
Mumbai,2024-01-22 10:00:00,29.2,80,Fog
Mumbai,2024-01-22 11:00:00,30.1,78,Clear
Mumbai,2024-01-22 12:00:00,22.4,70,Rain
Mumbai,2024-01-22 13:00:00,30.3,55,Clear
Mumbai,2024-01-22 14:00:00,31.1,65,Clear
Mumbai,2024-01-22 15:00:00,27.0,50,Clear
Mumbai,2024-01-22 16:00:00,28.4,84,Clouds
Mumbai,2024-01-22 17:00:00,24.6,76,Rain
Mumbai,2024-01-22 18:00:00,27.3,47,Clear
Mumbai,2024-01-22 19:00:00,26.8,57,Clear
Mumbai,2024-01-22 20:00:00,25.6,61,Clouds
Mumbai,2024-01-22 21:00:00,30.6,72,Clear
Mumbai,2024-01-22 22:00:00,22.7,84,Clear
Mumbai,2024-01-22 23:00:00,26.1,75,Rain
Mumbai,2024-01-23 00:00:00,22.9,48,Clouds
Mumbai,2024-01-23 01:00:00,29.6,41,Rain
Mumbai,2024-01-23 02:00:00,25.0,51,Clouds
Mumbai,2024-01-23 03:00:00,25.9,77,Clear
Mumbai,2024-01-23 04:00:00,30.7,55,Clouds
Mumbai,2024-01-23 05:00:00,25.7,40,Rain
Mumbai,2024-01-23 06:00:00,21.3,88,Clouds
Mumbai,2024-01-23 07:00:00,30.4,62,Clouds
Mumbai,2024-01-23 08:00:00,26.2,85,Rain
Mumbai,2024-01-23 09:00:00,20.5,72,Clouds
Mumbai,2024-01-23 10:00:00,31.3,56,Clear
Mumbai,2024-01-23 11:00:00,28.4,65,Clear
Mumbai,2024-01-23 12:00:00,30.5,81,Clear
Mumbai,2024-01-23 13:00:00,23.3,70,Fog
Mumbai,2024-01-23 14:00:00,25.0,71,Clear
Mumbai,2024-01-23 15:00:00,20.6,46,Clouds
Mumbai,2024-01-23 16:00:00,28.9,83,Clear
Mumbai,2024-01-23 17:00:00,28.8,48,Clear
Mumbai,2024-01-23 18:00:00,20.6,77,Clear
Mumbai,2024-01-23 19:00:00,30.4,40,Clear
Mumbai,2024-01-23 20:00:00,31.2,45,Clouds
Mumbai,2024-01-23 21:00:00,29.0,53,Rain
Mumbai,2024-01-23 22:00:00,27.8,51,Clear
Mumbai,2024-01-23 23:00:00,20.1,54,Fog
Mumbai,2024-01-24 00:00:00,23.1,68,Clear
Mumbai,2024-01-24 01:00:00,21.9,41,Clear
Mumbai,2024-01-24 02:00:00,21.7,60,Fog
Mumbai,2024-01-24 03:00:00,24.8,89,Clear
Mumbai,2024-01-24 04:00:00,29.9,67,Clear
Mumbai,2024-01-24 05:00:00,20.9,82,Clear
Mumbai,2024-01-24 06:00:00,31.2,52,Clouds
Mumbai,2024-01-24 07:00:00,22.4,59,Clear
Mumbai,2024-01-24 08:00:00,30.4,66,Clear
Mumbai,2024-01-24 09:00:00,21.7,41,Clear
Mumbai,2024-01-24 10:00:00,21.5,57,Clear
Mumbai,2024-01-24 11:00:00,28.6,53,Rain
Mumbai,2024-01-24 12:00:00,22.1,51,Rain
Mumbai,2024-01-24 13:00:00,31.7,61,Clear
Mumbai,2024-01-24 14:00:00,21.1,89,Clear
Mumbai,2024-01-24 15:00:00,26.4,78,Clear
Mumbai,2024-01-24 16:00:00,30.3,89,Clear
Mumbai,2024-01-24 17:00:00,20.6,84,Fog
Mumbai,2024-01-24 18:00:00,30.7,73,Clear
Mumbai,2024-01-24 19:00:00,26.7,77,Clear
Mumbai,2024-01-24 20:00:00,26.9,49,Clear
Mumbai,2024-01-24 21:00:00,31.7,45,Clear
Mumbai,2024-01-24 22:00:00,30.4,49,Clear
Mumbai,2024-01-24 23:00:00,30.0,67,Clear
Mumbai,2024-01-25 00:00:00,31.4,78,Fog
Mumbai,2024-01-25 01:00:00,30.6,78,Clouds
Mumbai,2024-01-25 02:00:00,24.4,75,Rain
Mumbai,2024-01-25 03:00:00,25.8,49,Clear
Mumbai,2024-01-25 04:00:00,29.4,77,Rain
Mumbai,2024-01-25 05:00:00,30.2,46,Rain
Mumbai,2024-01-25 06:00:00,29.9,49,Clear
Mumbai,2024-01-25 07:00:00,28.0,80,Clear
Mumbai,2024-01-25 08:00:00,21.0,75,Clear
Mumbai,2024-01-25 09:00:00,30.3,77,Clear
Mumbai,2024-01-25 10:00:00,27.5,82,Clouds
Mumbai,2024-01-25 11:00:00,20.0,69,Rain
Mumbai,2024-01-25 12:00:00,26.7,63,Clear
Mumbai,2024-01-25 13:00:00,23.7,79,Rain
Mumbai,2024-01-25 14:00:00,27.0,85,Rain
Mumbai,2024-01-25 15:00:00,23.7,80,Clear
Mumbai,2024-01-25 16:00:00,20.2,74,Clouds
Mumbai,2024-01-25 17:00:00,26.3,47,Rain
Mumbai,2024-01-25 18:00:00,20.1,65,Rain
Mumbai,2024-01-25 19:00:00,20.3,51,Clouds
Mumbai,2024-01-25 20:00:00,25.8,71,Clear
Mumbai,2024-01-25 21:00:00,20.3,75,Clear
Mumbai,2024-01-25 22:00:00,22.0,74,Fog
Mumbai,2024-01-25 23:00:00,31.1,72,Clear
Mumbai,2024-01-26 00:00:00,27.8,50,Rain
Mumbai,2024-01-26 01:00:00,24.2,40,Clear
Mumbai,2024-01-26 02:00:00,22.3,63,Clouds
Mumbai,2024-01-26 03:00:00,21.6,44,Clear
Mumbai,2024-01-26 04:00:00,23.3,80,Rain
Mumbai,2024-01-26 05:00:00,29.3,68,Clear
Mumbai,2024-01-26 06:00:00,24.6,62,Clear
Mumbai,2024-01-26 07:00:00,30.0,60,Fog
Mumbai,2024-01-26 08:00:00,30.2,69,Clouds
Mumbai,2024-01-26 09:00:00,20.2,65,Clouds
Mumbai,2024-01-26 10:00:00,29.2,47,Clear
Mumbai,2024-01-26 11:00:00,29.7,75,Clear
Mumbai,2024-01-26 12:00:00,28.0,63,Clear
Mumbai,2024-01-26 13:00:00,25.3,78,Clear
Mumbai,2024-01-26 14:00:00,20.1,54,Clear
Mumbai,2024-01-26 15:00:00,22.0,77,Clouds
Mumbai,2024-01-26 16:00:00,31.5,55,Clear
Mumbai,2024-01-26 17:00:00,20.8,58,Clouds
Mumbai,2024-01-26 18:00:00,26.9,47,Clear
Mumbai,2024-01-26 19:00:00,20.3,51,Fog
Mumbai,2024-01-26 20:00:00,28.2,73,Fog
Mumbai,2024-01-26 21:00:00,27.1,59,Clouds
Mumbai,2024-01-26 22:00:00,31.2,76,Clouds
Mumbai,2024-01-26 23:00:00,23.8,58,Fog
Mumbai,2024-01-27 00:00:00,22.4,49,Clear
Mumbai,2024-01-27 01:00:00,23.0,58,Clear
Mumbai,2024-01-27 02:00:00,29.7,81,Clouds
Mumbai,2024-01-27 03:00:00,27.9,60,Clouds
Mumbai,2024-01-27 04:00:00,25.7,62,Fog
Mumbai,2024-01-27 05:00:00,20.9,79,Rain
Mumbai,2024-01-27 06:00:00,31.6,56,Clouds
Mumbai,2024-01-27 07:00:00,31.3,44,Clear
Mumbai,2024-01-27 08:00:00,29.7,58,Clear
Mumbai,2024-01-27 09:00:00,21.8,89,Rain
Mumbai,2024-01-27 10:00:00,28.7,63,Clouds
Mumbai,2024-01-27 11:00:00,20.2,51,Clouds
Mumbai,2024-01-27 12:00:00,30.1,42,Fog
Mumbai,2024-01-27 13:00:00,31.5,79,Clear
Mumbai,2024-01-27 14:00:00,24.3,86,Clouds
Mumbai,2024-01-27 15:00:00,31.1,68,Clouds
Mumbai,2024-01-27 16:00:00,31.8,47,Clear
Mumbai,2024-01-27 17:00:00,30.3,52,Clear
Mumbai,2024-01-27 18:00:00,26.5,53,Clouds
Mumbai,2024-01-27 19:00:00,23.1,59,Clouds
Mumbai,2024-01-27 20:00:00,29.2,58,Clear
Mumbai,2024-01-27 21:00:00,29.7,53,Clear
Mumbai,2024-01-27 22:00:00,22.0,46,Clear
Mumbai,2024-01-27 23:00:00,31.5,54,Fog
Mumbai,2024-01-28 00:00:00,20.4,74,Clouds
Mumbai,2024-01-28 01:00:00,31.7,52,Clear
Mumbai,2024-01-28 02:00:00,29.6,57,Clear
Mumbai,2024-01-28 03:00:00,29.0,67,Clear
Mumbai,2024-01-28 04:00:00,26.4,71,Clouds
Mumbai,2024-01-28 05:00:00,28.3,61,Clear
Mumbai,2024-01-28 06:00:00,25.7,65,Clear
Mumbai,2024-01-28 07:00:00,30.5,81,Clouds
Mumbai,2024-01-28 08:00:00,28.9,82,Rain
Mumbai,2024-01-28 09:00:00,21.5,62,Fog
Mumbai,2024-01-28 10:00:00,29.8,54,Clouds
Mumbai,2024-01-28 11:00:00,22.7,64,Clear
Mumbai,2024-01-28 12:00:00,23.1,47,Clear
Mumbai,2024-01-28 13:00:00,23.9,57,Clouds
Mumbai,2024-01-28 14:00:00,24.0,65,Rain
Mumbai,2024-01-28 15:00:00,26.6,71,Storm
Mumbai,2024-01-28 16:00:00,20.9,45,Clear
Mumbai,2024-01-28 17:00:00,24.2,84,Clear
Mumbai,2024-01-28 18:00:00,29.9,53,Rain
Mumbai,2024-01-28 19:00:00,29.7,65,Clear
Mumbai,2024-01-28 20:00:00,23.5,50,Rain
Mumbai,2024-01-28 21:00:00,28.3,56,Clear
Mumbai,2024-01-28 22:00:00,23.3,69,Clear
Mumbai,2024-01-28 23:00:00,31.7,56,Rain
Mumbai,2024-01-29 00:00:00,28.3,62,Clouds
Mumbai,2024-01-29 01:00:00,22.8,81,Clear
Mumbai,2024-01-29 02:00:00,25.8,81,Clouds
Mumbai,2024-01-29 03:00:00,28.8,40,Clear
Mumbai,2024-01-29 04:00:00,30.6,46,Clear
Mumbai,2024-01-29 05:00:00,24.1,46,Clouds
Mumbai,2024-01-29 06:00:00,22.7,66,Clear
Mumbai,2024-01-29 07:00:00,21.2,57,Clouds
Mumbai,2024-01-29 08:00:00,25.0,72,Storm
Mumbai,2024-01-29 09:00:00,22.4,58,Clear
Mumbai,2024-01-29 10:00:00,29.3,43,Clouds
Mumbai,2024-01-29 11:00:00,24.5,85,Clouds
Mumbai,2024-01-29 12:00:00,21.5,43,Clear
Mumbai,2024-01-29 13:00:00,21.8,72,Clouds
Mumbai,2024-01-29 14:00:00,27.9,46,Storm
Mumbai,2024-01-29 15:00:00,26.8,48,Fog
Mumbai,2024-01-29 16:00:00,24.4,76,Clear
Mumbai,2024-01-29 17:00:00,22.0,81,Fog
Mumbai,2024-01-29 18:00:00,27.2,86,Clear
Mumbai,2024-01-29 19:00:00,22.5,42,Clear
Mumbai,2024-01-29 20:00:00,27.1,60,Clear
Mumbai,2024-01-29 21:00:00,29.2,51,Clear
Mumbai,2024-01-29 22:00:00,26.9,76,Clear
Mumbai,2024-01-29 23:00:00,24.1,83,Clear
Mumbai,2024-01-30 00:00:00,26.4,65,Rain
Mumbai,2024-01-30 01:00:00,28.2,45,Rain
Mumbai,2024-01-30 02:00:00,31.2,43,Clear
Mumbai,2024-01-30 03:00:00,29.5,47,Clear
Mumbai,2024-01-30 04:00:00,25.5,78,Clouds
Mumbai,2024-01-30 05:00:00,31.0,45,Clear
Mumbai,2024-01-30 06:00:00,30.6,44,Rain
Mumbai,2024-01-30 07:00:00,29.3,40,Clear
Mumbai,2024-01-30 08:00:00,31.7,89,Clear
Mumbai,2024-01-30 09:00:00,28.9,60,Clouds
Mumbai,2024-01-30 10:00:00,28.1,55,Clear
Mumbai,2024-01-30 11:00:00,22.5,80,Fog
Mumbai,2024-01-30 12:00:00,26.3,84,Clouds
Mumbai,2024-01-30 13:00:00,24.2,55,Clouds
Mumbai,2024-01-30 14:00:00,22.2,62,Rain
Mumbai,2024-01-30 15:00:00,27.3,61,Clouds
Mumbai,2024-01-30 16:00:00,28.4,81,Clear
Mumbai,2024-01-30 17:00:00,28.7,68,Clear
Mumbai,2024-01-30 18:00:00,30.5,58,Rain
Mumbai,2024-01-30 19:00:00,26.4,43,Clouds
Mumbai,2024-01-30 20:00:00,26.5,80,Clear
Mumbai,2024-01-30 21:00:00,26.2,61,Fog
Mumbai,2024-01-30 22:00:00,28.6,51,Clear
Mumbai,2024-01-30 23:00:00,21.9,42,Clouds
Mumbai,2024-01-31 00:00:00,28.0,51,Clear
Mumbai,2024-01-31 01:00:00,26.1,46,Clouds
Mumbai,2024-01-31 02:00:00,26.5,48,Clouds
Mumbai,2024-01-31 03:00:00,24.5,77,Clear
Mumbai,2024-01-31 04:00:00,30.0,42,Clear
Mumbai,2024-01-31 05:00:00,28.2,87,Clear
Mumbai,2024-01-31 06:00:00,26.7,71,Clear
Mumbai,2024-01-31 07:00:00,25.4,48,Clouds
Mumbai,2024-01-31 08:00:00,23.8,69,Clear
Mumbai,2024-01-31 09:00:00,26.6,79,Rain
Mumbai,2024-01-31 10:00:00,27.2,48,Clouds
Mumbai,2024-01-31 11:00:00,25.9,83,Clear
Mumbai,2024-01-31 12:00:00,24.7,51,Clouds
Mumbai,2024-01-31 13:00:00,20.5,55,Clear
Mumbai,2024-01-31 14:00:00,21.7,87,Clouds
Mumbai,2024-01-31 15:00:00,29.6,77,Clear
Mumbai,2024-01-31 16:00:00,24.5,79,Clear
Mumbai,2024-01-31 17:00:00,20.0,40,Clear
Mumbai,2024-01-31 18:00:00,30.3,52,Clouds
Mumbai,2024-01-31 19:00:00,23.6,81,Clear
Mumbai,2024-01-31 20:00:00,30.8,76,Clear
Mumbai,2024-01-31 21:00:00,22.6,48,Rain
Mumbai,2024-01-31 22:00:00,20.1,60,Clear
Mumbai,2024-01-31 23:00:00,27.8,40,Clear
Chennai,2024-01-01 00:00:00,27.8,51,Clouds
Chennai,2024-01-01 01:00:00,27.9,54,Rain
Chennai,2024-01-01 02:00:00,26.0,71,Clouds
Chennai,2024-01-01 03:00:00,28.7,48,Clouds
Chennai,2024-01-01 04:00:00,30.4,55,Rain
Chennai,2024-01-01 05:00:00,27.9,50,Rain
Chennai,2024-01-01 06:00:00,25.3,41,Clear
Chennai,2024-01-01 07:00:00,24.4,70,Clear
Chennai,2024-01-01 08:00:00,33.3,83,Clear
Chennai,2024-01-01 09:00:00,26.1,43,Clear
Chennai,2024-01-01 10:00:00,31.5,66,Clear
Chennai,2024-01-01 11:00:00,29.7,48,Clear
Chennai,2024-01-01 12:00:00,24.1,75,Fog
Chennai,2024-01-01 13:00:00,29.4,78,Clear
Chennai,2024-01-01 14:00:00,32.6,68,Clear
Chennai,2024-01-01 15:00:00,32.0,40,Clouds
Chennai,2024-01-01 16:00:00,22.1,89,Rain
Chennai,2024-01-01 17:00:00,25.5,51,Clear
Chennai,2024-01-01 18:00:00,33.1,55,Clear
Chennai,2024-01-01 19:00:00,24.8,56,Clear
Chennai,2024-01-01 20:00:00,27.9,52,Clear
Chennai,2024-01-01 21:00:00,30.1,65,Clouds
Chennai,2024-01-01 22:00:00,23.9,71,Clouds
Chennai,2024-01-01 23:00:00,31.0,49,Clear
Chennai,2024-01-02 00:00:00,28.0,45,Clouds
Chennai,2024-01-02 01:00:00,30.3,60,Clouds
Chennai,2024-01-02 02:00:00,22.0,81,Clear
Chennai,2024-01-02 03:00:00,33.8,41,Clouds
Chennai,2024-01-02 04:00:00,25.9,40,Clear
Chennai,2024-01-02 05:00:00,32.9,65,Clear
Chennai,2024-01-02 06:00:00,34.8,60,Clear
Chennai,2024-01-02 07:00:00,28.3,67,Clear
Chennai,2024-01-02 08:00:00,31.9,67,Clouds
Chennai,2024-01-02 09:00:00,29.2,65,Clouds
Chennai,2024-01-02 10:00:00,22.5,81,Rain
Chennai,2024-01-02 11:00:00,33.1,60,Storm
Chennai,2024-01-02 12:00:00,24.9,41,Clear
Chennai,2024-01-02 13:00:00,33.0,83,Rain
Chennai,2024-01-02 14:00:00,28.3,89,Fog
Chennai,2024-01-02 15:00:00,32.5,60,Clouds
Chennai,2024-01-02 16:00:00,29.9,84,Clear
Chennai,2024-01-02 17:00:00,33.2,73,Clear
Chennai,2024-01-02 18:00:00,26.3,60,Clouds
Chennai,2024-01-02 19:00:00,29.6,79,Clear
Chennai,2024-01-02 20:00:00,23.2,51,Clear
Chennai,2024-01-02 21:00:00,24.2,77,Clouds
Chennai,2024-01-02 22:00:00,30.7,81,Clear
Chennai,2024-01-02 23:00:00,33.1,64,Rain
Chennai,2024-01-03 00:00:00,28.0,63,Clear
Chennai,2024-01-03 01:00:00,26.4,83,Storm
Chennai,2024-01-03 02:00:00,34.6,40,Clear
Chennai,2024-01-03 03:00:00,31.1,51,Clear
Chennai,2024-01-03 04:00:00,34.9,65,Rain
Chennai,2024-01-03 05:00:00,27.0,47,Clouds
Chennai,2024-01-03 06:00:00,33.3,47,Clouds
Chennai,2024-01-03 07:00:00,25.4,75,Clouds
Chennai,2024-01-03 08:00:00,22.9,48,Rain
Chennai,2024-01-03 09:00:00,31.6,47,Clear
Chennai,2024-01-03 10:00:00,28.4,80,Clouds
Chennai,2024-01-03 11:00:00,29.9,70,Clear
Chennai,2024-01-03 12:00:00,24.9,71,Clear
Chennai,2024-01-03 13:00:00,31.3,86,Clouds
Chennai,2024-01-03 14:00:00,23.4,58,Clear
Chennai,2024-01-03 15:00:00,30.2,56,Rain
Chennai,2024-01-03 16:00:00,23.3,72,Fog
Chennai,2024-01-03 17:00:00,28.2,44,Clear
Chennai,2024-01-03 18:00:00,34.5,48,Clear
Chennai,2024-01-03 19:00:00,23.9,74,Fog
Chennai,2024-01-03 20:00:00,34.3,78,Clear
Chennai,2024-01-03 21:00:00,29.3,81,Clear
Chennai,2024-01-03 22:00:00,33.9,43,Clear
Chennai,2024-01-03 23:00:00,25.5,53,Clouds
Chennai,2024-01-04 00:00:00,24.2,69,Clear
Chennai,2024-01-04 01:00:00,31.7,60,Clear
Chennai,2024-01-04 02:00:00,23.9,79,Fog
Chennai,2024-01-04 03:00:00,30.6,57,Clear
Chennai,2024-01-04 04:00:00,34.9,42,Clouds
Chennai,2024-01-04 05:00:00,33.5,51,Fog
Chennai,2024-01-04 06:00:00,34.7,77,Clear
Chennai,2024-01-04 07:00:00,25.3,79,Clear
Chennai,2024-01-04 08:00:00,22.4,68,Clouds
Chennai,2024-01-04 09:00:00,33.1,87,Clear
Chennai,2024-01-04 10:00:00,30.8,47,Clouds
Chennai,2024-01-04 11:00:00,24.7,82,Clear
Chennai,2024-01-04 12:00:00,28.7,77,Clear
Chennai,2024-01-04 13:00:00,33.3,79,Clear
Chennai,2024-01-04 14:00:00,34.4,77,Clear
Chennai,2024-01-04 15:00:00,26.4,44,Rain
Chennai,2024-01-04 16:00:00,23.1,74,Clear
Chennai,2024-01-04 17:00:00,26.7,47,Clouds
Chennai,2024-01-04 18:00:00,25.4,60,Clouds
Chennai,2024-01-04 19:00:00,28.8,75,Clouds
Chennai,2024-01-04 20:00:00,29.8,54,Rain
Chennai,2024-01-04 21:00:00,28.2,59,Clouds
Chennai,2024-01-04 22:00:00,29.1,55,Clear
Chennai,2024-01-04 23:00:00,28.4,57,Storm
Chennai,2024-01-05 00:00:00,28.3,87,Clear
Chennai,2024-01-05 01:00:00,29.0,74,Clouds
Chennai,2024-01-05 02:00:00,27.0,79,Clouds
Chennai,2024-01-05 03:00:00,27.0,70,Clouds
Chennai,2024-01-05 04:00:00,28.6,68,Clear
Chennai,2024-01-05 05:00:00,22.4,81,Clear
Chennai,2024-01-05 06:00:00,31.8,60,Clear
Chennai,2024-01-05 07:00:00,34.7,57,Clear
Chennai,2024-01-05 08:00:00,25.7,47,Clouds
Chennai,2024-01-05 09:00:00,24.3,60,Clouds
Chennai,2024-01-05 10:00:00,29.6,72,Clouds
Chennai,2024-01-05 11:00:00,33.0,53,Clouds
Chennai,2024-01-05 12:00:00,25.2,45,Clouds
Chennai,2024-01-05 13:00:00,28.8,60,Clear
Chennai,2024-01-05 14:00:00,24.7,64,Clear
Chennai,2024-01-05 15:00:00,31.6,57,Rain
Chennai,2024-01-05 16:00:00,32.0,57,Clear
Chennai,2024-01-05 17:00:00,27.0,40,Clear
Chennai,2024-01-05 18:00:00,33.6,57,Clouds
Chennai,2024-01-05 19:00:00,32.1,81,Rain
Chennai,2024-01-05 20:00:00,27.0,85,Clouds
Chennai,2024-01-05 21:00:00,24.3,60,Clear
Chennai,2024-01-05 22:00:00,33.5,86,Clear
Chennai,2024-01-05 23:00:00,24.8,53,Clouds
Chennai,2024-01-06 00:00:00,34.6,59,Clouds
Chennai,2024-01-06 01:00:00,29.0,65,Clear
Chennai,2024-01-06 02:00:00,24.9,41,Fog
Chennai,2024-01-06 03:00:00,22.3,46,Clouds
Chennai,2024-01-06 04:00:00,31.9,59,Rain
Chennai,2024-01-06 05:00:00,28.5,78,Clear
Chennai,2024-01-06 06:00:00,29.1,78,Rain
Chennai,2024-01-06 07:00:00,23.7,55,Clear
Chennai,2024-01-06 08:00:00,31.9,42,Rain
Chennai,2024-01-06 09:00:00,28.6,41,Rain
Chennai,2024-01-06 10:00:00,31.9,56,Clear
Chennai,2024-01-06 11:00:00,28.2,55,Clouds
Chennai,2024-01-06 12:00:00,22.9,50,Clear
Chennai,2024-01-06 13:00:00,27.6,67,Clouds
Chennai,2024-01-06 14:00:00,31.3,44,Clear
Chennai,2024-01-06 15:00:00,23.4,79,Clear
Chennai,2024-01-06 16:00:00,22.4,55,Clouds
Chennai,2024-01-06 17:00:00,33.5,43,Clouds
Chennai,2024-01-06 18:00:00,31.0,54,Clear
Chennai,2024-01-06 19:00:00,26.8,45,Clouds
Chennai,2024-01-06 20:00:00,24.6,87,Clear
Chennai,2024-01-06 21:00:00,26.4,52,Clear
Chennai,2024-01-06 22:00:00,23.5,71,Rain
Chennai,2024-01-06 23:00:00,34.7,44,Clear
Chennai,2024-01-07 00:00:00,34.1,47,Rain
Chennai,2024-01-07 01:00:00,26.8,79,Rain
Chennai,2024-01-07 02:00:00,31.6,88,Clear
Chennai,2024-01-07 03:00:00,33.1,58,Clear
Chennai,2024-01-07 04:00:00,28.1,62,Clouds
Chennai,2024-01-07 05:00:00,31.1,87,Clouds
Chennai,2024-01-07 06:00:00,30.6,82,Rain
Chennai,2024-01-07 07:00:00,33.8,55,Clouds
Chennai,2024-01-07 08:00:00,32.8,62,Clear
Chennai,2024-01-07 09:00:00,24.5,47,Rain
Chennai,2024-01-07 10:00:00,25.1,81,Rain
Chennai,2024-01-07 11:00:00,25.6,88,Rain
Chennai,2024-01-07 12:00:00,23.9,59,Clear
Chennai,2024-01-07 13:00:00,32.5,62,Rain
Chennai,2024-01-07 14:00:00,24.7,60,Clear
Chennai,2024-01-07 15:00:00,25.5,85,Clear
Chennai,2024-01-07 16:00:00,34.2,77,Clouds
Chennai,2024-01-07 17:00:00,24.8,64,Clear
Chennai,2024-01-07 18:00:00,33.8,49,Clear
Chennai,2024-01-07 19:00:00,23.1,57,Rain
Chennai,2024-01-07 20:00:00,28.3,40,Clear
Chennai,2024-01-07 21:00:00,31.6,82,Rain
Chennai,2024-01-07 22:00:00,35.0,58,Rain
Chennai,2024-01-07 23:00:00,24.9,66,Clear
Chennai,2024-01-08 00:00:00,30.6,69,Fog
Chennai,2024-01-08 01:00:00,27.8,49,Clear
Chennai,2024-01-08 02:00:00,26.2,50,Rain
Chennai,2024-01-08 03:00:00,28.6,54,Clear
Chennai,2024-01-08 04:00:00,33.0,81,Clouds
Chennai,2024-01-08 05:00:00,28.2,41,Clear
Chennai,2024-01-08 06:00:00,33.5,77,Clouds
Chennai,2024-01-08 07:00:00,26.8,51,Clear
Chennai,2024-01-08 08:00:00,23.3,75,Rain
Chennai,2024-01-08 09:00:00,22.2,46,Clouds
Chennai,2024-01-08 10:00:00,27.4,86,Rain
Chennai,2024-01-08 11:00:00,30.5,78,Clear
Chennai,2024-01-08 12:00:00,32.2,55,Clouds
Chennai,2024-01-08 13:00:00,25.5,45,Clear
Chennai,2024-01-08 14:00:00,27.2,84,Rain
Chennai,2024-01-08 15:00:00,31.7,55,Clear
Chennai,2024-01-08 16:00:00,34.5,56,Rain
Chennai,2024-01-08 17:00:00,32.0,72,Clouds
Chennai,2024-01-08 18:00:00,23.3,88,Clouds
Chennai,2024-01-08 19:00:00,31.2,76,Clear
Chennai,2024-01-08 20:00:00,32.1,63,Clear
Chennai,2024-01-08 21:00:00,32.5,63,Fog
Chennai,2024-01-08 22:00:00,34.5,77,Rain
Chennai,2024-01-08 23:00:00,32.1,89,Clouds
Chennai,2024-01-09 00:00:00,28.7,87,Rain
Chennai,2024-01-09 01:00:00,26.8,86,Clear
Chennai,2024-01-09 02:00:00,31.1,48,Clouds
Chennai,2024-01-09 03:00:00,31.0,50,Clear
Chennai,2024-01-09 04:00:00,23.8,72,Clear
Chennai,2024-01-09 05:00:00,26.7,65,Clear
Chennai,2024-01-09 06:00:00,22.7,70,Clear
Chennai,2024-01-09 07:00:00,27.4,63,Rain
Chennai,2024-01-09 08:00:00,34.7,59,Clouds
Chennai,2024-01-09 09:00:00,32.6,44,Clear
Chennai,2024-01-09 10:00:00,29.5,78,Clouds
Chennai,2024-01-09 11:00:00,29.9,45,Rain
Chennai,2024-01-09 12:00:00,23.1,78,Clear
Chennai,2024-01-09 13:00:00,33.3,43,Clouds
Chennai,2024-01-09 14:00:00,24.1,81,Clouds
Chennai,2024-01-09 15:00:00,27.9,58,Clouds
Chennai,2024-01-09 16:00:00,24.9,78,Clouds
Chennai,2024-01-09 17:00:00,30.5,50,Clear
Chennai,2024-01-09 18:00:00,32.9,49,Clear
Chennai,2024-01-09 19:00:00,31.0,43,Clouds
Chennai,2024-01-09 20:00:00,30.7,62,Clouds
Chennai,2024-01-09 21:00:00,23.8,52,Rain
Chennai,2024-01-09 22:00:00,26.4,86,Clouds
Chennai,2024-01-09 23:00:00,30.7,57,Fog
Chennai,2024-01-10 00:00:00,22.6,60,Rain
